city,date,day_of_week,violation_type,count,period,treatment,release_id,release_date,days_from_release
Chicago,2022-10-31,0,speed,7524.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-38
Chicago,2022-11-01,1,redlight,1830.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-37
Chicago,2022-11-01,1,speed,8869.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-37
Chicago,2022-11-02,2,redlight,1823.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-36
Chicago,2022-11-02,2,speed,8791.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-36
Chicago,2022-11-03,3,redlight,2061.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-35
Chicago,2022-11-03,3,speed,9099.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-35
Chicago,2022-11-04,4,redlight,2012.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-34
Chicago,2022-11-04,4,speed,7967.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-34
Chicago,2022-11-05,5,redlight,1784.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-33
Chicago,2022-11-05,5,speed,6245.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-33
Chicago,2022-11-06,6,redlight,2294.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-32
Chicago,2022-11-06,6,speed,7533.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-32
Chicago,2022-11-07,0,redlight,1863.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-31
Chicago,2022-11-07,0,speed,8438.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-31
Chicago,2022-11-08,1,redlight,1875.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-30
Chicago,2022-11-08,1,speed,6066.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-30
Chicago,2022-11-09,2,redlight,1856.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-29
Chicago,2022-11-09,2,speed,8333.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-29
Chicago,2022-11-10,3,redlight,2205.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-28
Chicago,2022-11-10,3,speed,9298.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-28
Chicago,2022-11-11,4,redlight,2093.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-27
Chicago,2022-11-11,4,speed,8793.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-27
Chicago,2022-11-12,5,redlight,2002.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-26
Chicago,2022-11-12,5,speed,6866.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-26
Chicago,2022-11-13,6,redlight,2019.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-25
Chicago,2022-11-13,6,speed,7828.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-25
Chicago,2022-11-14,0,redlight,1710.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-24
Chicago,2022-11-14,0,speed,8269.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-24
Chicago,2022-11-15,1,redlight,1561.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-23
Chicago,2022-11-15,1,speed,5274.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-23
Chicago,2022-11-16,2,redlight,1613.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-22
Chicago,2022-11-16,2,speed,6247.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-22
Chicago,2022-11-17,3,redlight,1859.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-21
Chicago,2022-11-17,3,speed,7732.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-21
Chicago,2022-11-18,4,redlight,1836.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-20
Chicago,2022-11-18,4,speed,7086.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-20
Chicago,2022-11-19,5,redlight,1841.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-19
Chicago,2022-11-19,5,speed,6621.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-19
Chicago,2022-11-20,6,redlight,2015.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-18
Chicago,2022-11-20,6,speed,6985.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-18
Chicago,2022-11-21,0,redlight,1823.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-17
Chicago,2022-11-21,0,speed,5870.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-17
Chicago,2022-11-22,1,redlight,1886.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-16
Chicago,2022-11-22,1,speed,6018.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-16
Chicago,2022-11-23,2,redlight,2161.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-15
Chicago,2022-11-23,2,speed,5915.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-15
Chicago,2022-11-24,3,redlight,1734.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-14
Chicago,2022-11-24,3,speed,7574.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-14
NYC,2022-10-27,3,other,117.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-42
NYC,2022-10-27,3,redlight,1177.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-42
NYC,2022-10-27,3,speed,342.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-42
NYC,2022-10-27,3,unknown,85.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-42
NYC,2022-10-28,4,other,130.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-41
NYC,2022-10-28,4,redlight,1167.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-41
NYC,2022-10-28,4,speed,2262.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-41
NYC,2022-10-28,4,unknown,61.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-41
NYC,2022-10-29,5,other,71.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-40
NYC,2022-10-29,5,redlight,1466.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-40
NYC,2022-10-29,5,speed,551.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-40
NYC,2022-10-29,5,unknown,28.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-40
NYC,2022-10-30,6,other,26.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-39
NYC,2022-10-30,6,redlight,772.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-39
NYC,2022-10-30,6,speed,599.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-39
NYC,2022-10-31,0,other,109.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-38
NYC,2022-10-31,0,redlight,433.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-38
NYC,2022-10-31,0,speed,460.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-38
NYC,2022-10-31,0,unknown,45.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-38
NYC,2022-11-01,1,other,178.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-37
NYC,2022-11-01,1,redlight,296.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-37
NYC,2022-11-01,1,speed,376.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-37
NYC,2022-11-01,1,unknown,36.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-37
NYC,2022-11-02,2,other,171.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-36
NYC,2022-11-02,2,redlight,474.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-36
NYC,2022-11-02,2,speed,322.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-36
NYC,2022-11-02,2,unknown,36.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-36
NYC,2022-11-03,3,other,173.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-35
NYC,2022-11-03,3,redlight,495.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-35
NYC,2022-11-03,3,speed,332.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-35
NYC,2022-11-03,3,unknown,55.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-35
NYC,2022-11-04,4,other,175.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-34
NYC,2022-11-04,4,redlight,652.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-34
NYC,2022-11-04,4,speed,335.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-34
NYC,2022-11-04,4,unknown,34.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-34
NYC,2022-11-05,5,other,76.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-33
NYC,2022-11-05,5,redlight,805.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-33
NYC,2022-11-05,5,speed,666.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-33
NYC,2022-11-05,5,unknown,11.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-33
NYC,2022-11-06,6,other,27.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-32
NYC,2022-11-06,6,redlight,548.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-32
NYC,2022-11-06,6,speed,830.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-32
NYC,2022-11-07,0,other,162.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-31
NYC,2022-11-07,0,redlight,553.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-31
NYC,2022-11-07,0,speed,449.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-31
NYC,2022-11-07,0,unknown,16.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-31
NYC,2022-11-08,1,other,115.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-30
NYC,2022-11-08,1,redlight,648.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-30
NYC,2022-11-08,1,speed,302.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-30
NYC,2022-11-08,1,unknown,1.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-30
NYC,2022-11-09,2,other,203.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-29
NYC,2022-11-09,2,redlight,572.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-29
NYC,2022-11-09,2,speed,491.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-29
NYC,2022-11-09,2,unknown,27.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-29
NYC,2022-11-10,3,other,187.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-28
NYC,2022-11-10,3,redlight,358.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-28
NYC,2022-11-10,3,speed,351.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-28
NYC,2022-11-10,3,unknown,28.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-28
NYC,2022-11-11,4,other,72.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-27
NYC,2022-11-11,4,redlight,241.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-27
NYC,2022-11-11,4,speed,269.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-27
NYC,2022-11-11,4,unknown,10.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-27
NYC,2022-11-12,5,other,93.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-26
NYC,2022-11-12,5,redlight,413.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-26
NYC,2022-11-12,5,speed,359.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-26
NYC,2022-11-12,5,unknown,7.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-26
NYC,2022-11-13,6,other,22.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-25
NYC,2022-11-13,6,redlight,349.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-25
NYC,2022-11-13,6,speed,411.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-25
NYC,2022-11-14,0,other,108.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-24
NYC,2022-11-14,0,redlight,376.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-24
NYC,2022-11-14,0,speed,176.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-24
NYC,2022-11-14,0,unknown,12.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-24
NYC,2022-11-15,1,other,134.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-23
NYC,2022-11-15,1,redlight,192.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-23
NYC,2022-11-15,1,speed,138.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-23
NYC,2022-11-15,1,unknown,15.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-23
NYC,2022-11-16,2,other,132.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-22
NYC,2022-11-16,2,redlight,357.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-22
NYC,2022-11-16,2,speed,91.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-22
NYC,2022-11-16,2,unknown,3.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-22
NYC,2022-11-17,3,other,101.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-21
NYC,2022-11-17,3,redlight,251.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-21
NYC,2022-11-17,3,speed,120.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-21
NYC,2022-11-17,3,unknown,8.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-21
NYC,2022-11-18,4,other,105.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-20
NYC,2022-11-18,4,redlight,319.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-20
NYC,2022-11-18,4,speed,76.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-20
NYC,2022-11-18,4,unknown,2.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-20
NYC,2022-11-19,5,other,58.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-19
NYC,2022-11-19,5,redlight,290.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-19
NYC,2022-11-19,5,speed,7.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-19
NYC,2022-11-19,5,unknown,2.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-19
NYC,2022-11-20,6,other,9.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-18
NYC,2022-11-20,6,redlight,287.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-18
NYC,2022-11-20,6,speed,7.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-18
NYC,2022-11-21,0,other,104.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-17
NYC,2022-11-21,0,redlight,208.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-17
NYC,2022-11-21,0,speed,1.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-17
NYC,2022-11-21,0,unknown,9.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-17
NYC,2022-11-22,1,other,123.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-16
NYC,2022-11-22,1,redlight,831.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-16
NYC,2022-11-22,1,speed,8.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-16
NYC,2022-11-22,1,unknown,4.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-16
NYC,2022-11-23,2,other,77.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-15
NYC,2022-11-23,2,redlight,502.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-15
NYC,2022-11-23,2,speed,2.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-15
NYC,2022-11-24,3,other,3.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-14
NYC,2022-11-24,3,redlight,602.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-14
NYC,2022-11-24,3,speed,12.0,pre,reference,Halo Infinite_ref_+1yr,2022-12-08,-14
Chicago,2023-02-06,0,redlight,1602.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,60
Chicago,2023-02-06,0,speed,5526.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,60
Chicago,2023-02-07,1,redlight,1434.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,61
Chicago,2023-02-07,1,speed,4942.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,61
Chicago,2023-02-08,2,redlight,1642.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,62
Chicago,2023-02-08,2,speed,5599.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,62
Chicago,2023-02-09,3,redlight,1409.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,63
Chicago,2023-02-09,3,speed,4062.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,63
Chicago,2023-02-10,4,redlight,1909.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,64
Chicago,2023-02-10,4,speed,6403.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,64
Chicago,2023-02-11,5,redlight,2224.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,65
Chicago,2023-02-11,5,speed,5410.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,65
Chicago,2023-02-12,6,redlight,2143.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,66
Chicago,2023-02-12,6,speed,5244.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,66
Chicago,2023-02-13,0,redlight,1807.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,67
Chicago,2023-02-13,0,speed,6369.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,67
Chicago,2023-02-14,1,redlight,1849.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,68
Chicago,2023-02-14,1,speed,5954.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,68
Chicago,2023-02-15,2,redlight,1664.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,69
Chicago,2023-02-15,2,speed,5532.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,69
Chicago,2023-02-16,3,redlight,1173.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,70
Chicago,2023-02-16,3,speed,2807.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,70
Chicago,2023-02-17,4,redlight,1949.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,71
Chicago,2023-02-17,4,speed,5472.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,71
Chicago,2023-02-18,5,redlight,2118.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,72
Chicago,2023-02-18,5,speed,4987.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,72
Chicago,2023-02-19,6,redlight,2134.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,73
Chicago,2023-02-19,6,speed,5207.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,73
Chicago,2023-02-20,0,redlight,1623.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,74
Chicago,2023-02-20,0,speed,4134.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,74
Chicago,2023-02-21,1,redlight,1718.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,75
Chicago,2023-02-21,1,speed,5770.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,75
Chicago,2023-02-22,2,redlight,1398.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,76
Chicago,2023-02-22,2,speed,3313.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,76
Chicago,2023-02-23,3,redlight,1690.0,post,reference,Halo Infinite_ref_+1yr,2022-12-08,77
