city,date,hour,day_of_week,violation_type,count
NYC,2022-07-10,14.0,6,other,5
NYC,2022-07-10,14.0,6,redlight,140
NYC,2022-07-10,15.0,6,other,2
NYC,2022-07-10,15.0,6,redlight,129
NYC,2022-07-10,16.0,6,other,2
NYC,2022-07-10,16.0,6,redlight,106
NYC,2022-07-10,17.0,6,other,2
NYC,2022-07-10,17.0,6,redlight,123
NYC,2022-07-10,18.0,6,other,2
NYC,2022-07-10,18.0,6,redlight,102
NYC,2022-07-10,19.0,6,other,1
NYC,2022-07-10,19.0,6,redlight,81
NYC,2022-07-10,20.0,6,other,4
NYC,2022-07-10,20.0,6,redlight,44
NYC,2022-07-10,21.0,6,other,2
NYC,2022-07-10,21.0,6,redlight,48
NYC,2022-07-10,22.0,6,other,1
NYC,2022-07-10,22.0,6,redlight,51
NYC,2022-07-10,23.0,6,redlight,37
NYC,2022-07-11,0.0,0,redlight,25
NYC,2022-07-11,1.0,0,other,2
NYC,2022-07-11,1.0,0,redlight,16
NYC,2022-07-11,2.0,0,other,1
NYC,2022-07-11,2.0,0,redlight,10
NYC,2022-07-11,3.0,0,redlight,9
NYC,2022-07-11,4.0,0,redlight,9
NYC,2022-07-11,5.0,0,other,6
NYC,2022-07-11,5.0,0,redlight,9
NYC,2022-07-11,6.0,0,other,16
NYC,2022-07-11,6.0,0,redlight,31
NYC,2022-07-11,7.0,0,other,15
NYC,2022-07-11,7.0,0,redlight,40
NYC,2022-07-11,8.0,0,other,12
NYC,2022-07-11,8.0,0,redlight,65
NYC,2022-07-11,8.0,0,speed,3
NYC,2022-07-11,9.0,0,other,14
NYC,2022-07-11,9.0,0,redlight,43
NYC,2022-07-11,9.0,0,speed,2
NYC,2022-07-11,10.0,0,other,22
NYC,2022-07-11,10.0,0,redlight,52
NYC,2022-07-11,10.0,0,speed,4
NYC,2022-07-11,11.0,0,other,14
NYC,2022-07-11,11.0,0,redlight,71
NYC,2022-07-11,12.0,0,other,21
NYC,2022-07-11,12.0,0,redlight,68
NYC,2022-07-11,12.0,0,speed,4
NYC,2022-07-11,13.0,0,other,23
NYC,2022-07-11,13.0,0,redlight,74
NYC,2022-07-11,13.0,0,speed,1
NYC,2022-07-11,14.0,0,other,16
NYC,2022-07-11,14.0,0,redlight,78
NYC,2022-07-11,14.0,0,speed,1
NYC,2022-07-11,15.0,0,other,6
NYC,2022-07-11,15.0,0,redlight,78
NYC,2022-07-11,15.0,0,speed,4
NYC,2022-07-11,16.0,0,other,8
NYC,2022-07-11,16.0,0,redlight,76
NYC,2022-07-11,16.0,0,speed,1
NYC,2022-07-11,17.0,0,other,4
NYC,2022-07-11,17.0,0,redlight,76
NYC,2022-07-11,17.0,0,speed,4
NYC,2022-07-11,18.0,0,other,3
NYC,2022-07-11,18.0,0,redlight,67
NYC,2022-07-11,19.0,0,redlight,47
NYC,2022-07-11,19.0,0,speed,2
NYC,2022-07-11,20.0,0,other,4
NYC,2022-07-11,20.0,0,redlight,32
NYC,2022-07-11,20.0,0,speed,2
NYC,2022-07-11,21.0,0,other,1
NYC,2022-07-11,21.0,0,redlight,28
NYC,2022-07-11,22.0,0,other,1
NYC,2022-07-11,22.0,0,redlight,34
NYC,2022-07-11,23.0,0,redlight,26
NYC,2022-07-12,0.0,1,redlight,16
NYC,2022-07-12,1.0,1,other,1
NYC,2022-07-12,1.0,1,redlight,14
NYC,2022-07-12,2.0,1,redlight,6
NYC,2022-07-12,3.0,1,other,2
NYC,2022-07-12,3.0,1,redlight,9
NYC,2022-07-12,4.0,1,other,1
NYC,2022-07-12,4.0,1,redlight,4
NYC,2022-07-12,5.0,1,other,9
NYC,2022-07-12,5.0,1,redlight,10
NYC,2022-07-12,6.0,1,other,14
NYC,2022-07-12,6.0,1,redlight,25
NYC,2022-07-12,6.0,1,speed,1
NYC,2022-07-12,7.0,1,other,31
NYC,2022-07-12,7.0,1,redlight,52
NYC,2022-07-12,7.0,1,speed,1
NYC,2022-07-12,8.0,1,other,55
NYC,2022-07-12,8.0,1,redlight,59
NYC,2022-07-12,9.0,1,other,46
NYC,2022-07-12,9.0,1,redlight,51
NYC,2022-07-12,10.0,1,other,23
NYC,2022-07-12,10.0,1,redlight,50
NYC,2022-07-12,11.0,1,other,23
NYC,2022-07-12,11.0,1,redlight,75
NYC,2022-07-12,11.0,1,speed,1
NYC,2022-07-12,12.0,1,other,28
NYC,2022-07-12,12.0,1,redlight,86
NYC,2022-07-12,13.0,1,other,33
NYC,2022-07-12,13.0,1,redlight,66
NYC,2022-07-12,14.0,1,other,25
NYC,2022-07-12,14.0,1,redlight,99
NYC,2022-07-12,14.0,1,speed,2
NYC,2022-07-12,15.0,1,other,18
NYC,2022-07-12,15.0,1,redlight,97
NYC,2022-07-12,16.0,1,other,9
NYC,2022-07-12,16.0,1,redlight,73
NYC,2022-07-12,17.0,1,other,9
NYC,2022-07-12,17.0,1,redlight,70
NYC,2022-07-12,18.0,1,other,4
NYC,2022-07-12,18.0,1,redlight,47
NYC,2022-07-12,18.0,1,speed,1
NYC,2022-07-12,19.0,1,other,2
NYC,2022-07-12,19.0,1,redlight,31
NYC,2022-07-12,20.0,1,other,10
NYC,2022-07-12,20.0,1,redlight,32
NYC,2022-07-12,20.0,1,speed,7
NYC,2022-07-12,21.0,1,other,7
NYC,2022-07-12,21.0,1,redlight,38
NYC,2022-07-12,21.0,1,speed,9
NYC,2022-07-12,22.0,1,other,4
NYC,2022-07-12,22.0,1,redlight,37
NYC,2022-07-12,23.0,1,other,1
NYC,2022-07-12,23.0,1,redlight,25
NYC,2022-07-13,0.0,2,other,2
NYC,2022-07-13,0.0,2,redlight,19
NYC,2022-07-13,1.0,2,redlight,9
NYC,2022-07-13,2.0,2,other,3
NYC,2022-07-13,2.0,2,redlight,8
NYC,2022-07-13,3.0,2,other,7
NYC,2022-07-13,3.0,2,redlight,7
NYC,2022-07-13,4.0,2,redlight,4
NYC,2022-07-13,5.0,2,other,5
NYC,2022-07-13,5.0,2,redlight,14
NYC,2022-07-13,6.0,2,other,17
NYC,2022-07-13,6.0,2,redlight,25
NYC,2022-07-13,6.0,2,speed,16
NYC,2022-07-13,7.0,2,other,29
NYC,2022-07-13,7.0,2,redlight,41
NYC,2022-07-13,7.0,2,speed,14
NYC,2022-07-13,8.0,2,other,40
NYC,2022-07-13,8.0,2,redlight,49
NYC,2022-07-13,8.0,2,speed,3
NYC,2022-07-13,9.0,2,other,50
NYC,2022-07-13,9.0,2,redlight,46
NYC,2022-07-13,9.0,2,speed,3
NYC,2022-07-13,10.0,2,other,19
NYC,2022-07-13,10.0,2,redlight,84
NYC,2022-07-13,10.0,2,speed,7
NYC,2022-07-13,11.0,2,other,30
NYC,2022-07-13,11.0,2,redlight,75
NYC,2022-07-13,11.0,2,speed,9
NYC,2022-07-13,12.0,2,other,22
NYC,2022-07-13,12.0,2,redlight,87
NYC,2022-07-13,12.0,2,speed,3
NYC,2022-07-13,13.0,2,other,43
NYC,2022-07-13,13.0,2,redlight,102
NYC,2022-07-13,13.0,2,speed,9
NYC,2022-07-13,14.0,2,other,28
NYC,2022-07-13,14.0,2,redlight,109
NYC,2022-07-13,14.0,2,speed,7
NYC,2022-07-13,15.0,2,other,32
NYC,2022-07-13,15.0,2,redlight,97
NYC,2022-07-13,15.0,2,speed,10
NYC,2022-07-13,16.0,2,other,21
NYC,2022-07-13,16.0,2,redlight,79
NYC,2022-07-13,16.0,2,speed,8
NYC,2022-07-13,17.0,2,other,16
NYC,2022-07-13,17.0,2,redlight,106
NYC,2022-07-13,17.0,2,speed,6
NYC,2022-07-13,18.0,2,other,7
NYC,2022-07-13,18.0,2,redlight,89
NYC,2022-07-13,18.0,2,speed,6
NYC,2022-07-13,19.0,2,other,3
NYC,2022-07-13,19.0,2,redlight,57
NYC,2022-07-13,19.0,2,speed,5
NYC,2022-07-13,20.0,2,other,7
NYC,2022-07-13,20.0,2,redlight,36
NYC,2022-07-13,20.0,2,speed,13
NYC,2022-07-13,21.0,2,other,6
NYC,2022-07-13,21.0,2,redlight,33
NYC,2022-07-13,21.0,2,speed,5
NYC,2022-07-13,22.0,2,other,6
NYC,2022-07-13,22.0,2,redlight,31
NYC,2022-07-13,23.0,2,other,4
NYC,2022-07-13,23.0,2,redlight,19
NYC,2022-07-14,0.0,3,other,6
NYC,2022-07-14,0.0,3,redlight,23
NYC,2022-07-14,1.0,3,other,8
NYC,2022-07-14,1.0,3,redlight,16
NYC,2022-07-14,2.0,3,other,8
NYC,2022-07-14,2.0,3,redlight,6
NYC,2022-07-14,3.0,3,other,1
NYC,2022-07-14,3.0,3,redlight,10
NYC,2022-07-14,4.0,3,other,1
NYC,2022-07-14,4.0,3,redlight,12
NYC,2022-07-14,5.0,3,other,6
NYC,2022-07-14,5.0,3,redlight,13
NYC,2022-07-14,6.0,3,other,13
NYC,2022-07-14,6.0,3,redlight,42
NYC,2022-07-14,6.0,3,speed,2
NYC,2022-07-14,7.0,3,other,33
NYC,2022-07-14,7.0,3,redlight,52
NYC,2022-07-14,7.0,3,speed,1
NYC,2022-07-14,8.0,3,other,57
NYC,2022-07-14,8.0,3,redlight,57
NYC,2022-07-14,8.0,3,speed,1
NYC,2022-07-14,9.0,3,other,56
NYC,2022-07-14,9.0,3,redlight,52
NYC,2022-07-14,9.0,3,speed,1
NYC,2022-07-14,10.0,3,other,33
NYC,2022-07-14,10.0,3,redlight,60
NYC,2022-07-14,10.0,3,speed,6
NYC,2022-07-14,11.0,3,other,39
NYC,2022-07-14,11.0,3,redlight,85
NYC,2022-07-14,11.0,3,speed,3
NYC,2022-07-14,12.0,3,other,29
NYC,2022-07-14,12.0,3,redlight,85
NYC,2022-07-14,12.0,3,speed,2
NYC,2022-07-14,13.0,3,other,42
NYC,2022-07-14,13.0,3,redlight,75
NYC,2022-07-14,13.0,3,speed,2
NYC,2022-07-14,14.0,3,other,40
NYC,2022-07-14,14.0,3,redlight,101
NYC,2022-07-14,14.0,3,speed,3
NYC,2022-07-14,15.0,3,other,13
NYC,2022-07-14,15.0,3,redlight,103
NYC,2022-07-14,16.0,3,other,20
NYC,2022-07-14,16.0,3,redlight,127
NYC,2022-07-14,16.0,3,speed,3
NYC,2022-07-14,17.0,3,other,18
NYC,2022-07-14,17.0,3,redlight,115
NYC,2022-07-14,17.0,3,speed,1
NYC,2022-07-14,18.0,3,other,11
NYC,2022-07-14,18.0,3,redlight,73
NYC,2022-07-14,18.0,3,speed,1
NYC,2022-07-14,19.0,3,other,9
NYC,2022-07-14,19.0,3,redlight,70
NYC,2022-07-14,19.0,3,speed,2
NYC,2022-07-14,20.0,3,other,6
NYC,2022-07-14,20.0,3,redlight,39
NYC,2022-07-14,20.0,3,speed,3
NYC,2022-07-14,21.0,3,other,9
NYC,2022-07-14,21.0,3,redlight,38
NYC,2022-07-14,21.0,3,speed,1
NYC,2022-07-14,22.0,3,other,4
NYC,2022-07-14,22.0,3,redlight,40
NYC,2022-07-14,23.0,3,other,2
NYC,2022-07-14,23.0,3,redlight,30
NYC,2022-07-15,0.0,4,other,3
NYC,2022-07-15,0.0,4,redlight,20
NYC,2022-07-15,1.0,4,other,13
NYC,2022-07-15,1.0,4,redlight,21
NYC,2022-07-15,2.0,4,other,4
NYC,2022-07-15,2.0,4,redlight,10
NYC,2022-07-15,3.0,4,other,6
NYC,2022-07-15,3.0,4,redlight,11
NYC,2022-07-15,4.0,4,other,2
NYC,2022-07-15,4.0,4,redlight,11
NYC,2022-07-15,5.0,4,other,5
NYC,2022-07-15,5.0,4,redlight,17
NYC,2022-07-15,6.0,4,other,15
NYC,2022-07-15,6.0,4,redlight,27
NYC,2022-07-15,6.0,4,speed,1
NYC,2022-07-15,7.0,4,other,35
NYC,2022-07-15,7.0,4,redlight,46
NYC,2022-07-15,7.0,4,speed,1
NYC,2022-07-15,8.0,4,other,61
NYC,2022-07-15,8.0,4,redlight,51
NYC,2022-07-15,8.0,4,speed,1
NYC,2022-07-15,9.0,4,other,52
NYC,2022-07-15,9.0,4,redlight,55
NYC,2022-07-15,10.0,4,other,29
NYC,2022-07-15,10.0,4,redlight,58
NYC,2022-07-15,10.0,4,speed,3
NYC,2022-07-15,11.0,4,other,52
NYC,2022-07-15,11.0,4,redlight,100
NYC,2022-07-15,11.0,4,speed,3
NYC,2022-07-15,12.0,4,other,29
NYC,2022-07-15,12.0,4,redlight,98
NYC,2022-07-15,12.0,4,speed,6
NYC,2022-07-15,13.0,4,other,31
NYC,2022-07-15,13.0,4,redlight,98
NYC,2022-07-15,13.0,4,speed,1
NYC,2022-07-15,14.0,4,other,27
NYC,2022-07-15,14.0,4,redlight,142
NYC,2022-07-15,14.0,4,speed,2
NYC,2022-07-15,15.0,4,other,22
NYC,2022-07-15,15.0,4,redlight,138
NYC,2022-07-15,16.0,4,other,11
NYC,2022-07-15,16.0,4,redlight,121
NYC,2022-07-15,17.0,4,other,12
NYC,2022-07-15,17.0,4,redlight,115
NYC,2022-07-15,18.0,4,other,10
NYC,2022-07-15,18.0,4,redlight,93
NYC,2022-07-15,19.0,4,other,2
NYC,2022-07-15,19.0,4,redlight,72
NYC,2022-07-15,20.0,4,other,7
NYC,2022-07-15,20.0,4,redlight,37
NYC,2022-07-15,21.0,4,other,7
NYC,2022-07-15,21.0,4,redlight,53
NYC,2022-07-15,22.0,4,other,2
NYC,2022-07-15,22.0,4,redlight,58
NYC,2022-07-15,23.0,4,other,1
NYC,2022-07-15,23.0,4,redlight,42
NYC,2022-07-16,0.0,5,redlight,37
NYC,2022-07-16,1.0,5,other,8
NYC,2022-07-16,1.0,5,redlight,18
NYC,2022-07-16,2.0,5,other,3
NYC,2022-07-16,2.0,5,redlight,33
NYC,2022-07-16,3.0,5,other,3
NYC,2022-07-16,3.0,5,redlight,38
NYC,2022-07-16,4.0,5,redlight,27
NYC,2022-07-16,5.0,5,other,12
NYC,2022-07-16,5.0,5,redlight,22
NYC,2022-07-16,6.0,5,other,27
NYC,2022-07-16,6.0,5,redlight,19
NYC,2022-07-16,7.0,5,other,47
NYC,2022-07-16,7.0,5,redlight,26
NYC,2022-07-16,8.0,5,other,35
NYC,2022-07-16,8.0,5,redlight,43
NYC,2022-07-16,9.0,5,other,33
NYC,2022-07-16,9.0,5,redlight,60
NYC,2022-07-16,10.0,5,other,30
NYC,2022-07-16,10.0,5,redlight,88
NYC,2022-07-16,11.0,5,other,29
NYC,2022-07-16,11.0,5,redlight,83
NYC,2022-07-16,12.0,5,other,21
NYC,2022-07-16,12.0,5,redlight,99
NYC,2022-07-16,13.0,5,other,34
NYC,2022-07-16,13.0,5,redlight,111
NYC,2022-07-16,14.0,5,other,18
NYC,2022-07-16,14.0,5,redlight,110
NYC,2022-07-16,15.0,5,other,13
NYC,2022-07-16,15.0,5,redlight,102
NYC,2022-07-16,16.0,5,other,11
NYC,2022-07-16,16.0,5,redlight,137
NYC,2022-07-16,17.0,5,other,10
NYC,2022-07-16,17.0,5,redlight,101
NYC,2022-07-16,18.0,5,other,7
NYC,2022-07-16,18.0,5,redlight,79
NYC,2022-07-16,19.0,5,other,6
NYC,2022-07-16,19.0,5,redlight,85
NYC,2022-07-16,20.0,5,other,3
NYC,2022-07-16,20.0,5,redlight,66
NYC,2022-07-16,21.0,5,other,2
NYC,2022-07-16,21.0,5,redlight,67
NYC,2022-07-16,22.0,5,other,4
NYC,2022-07-16,22.0,5,redlight,65
NYC,2022-07-16,23.0,5,other,3
NYC,2022-07-16,23.0,5,redlight,48
NYC,2022-07-17,0.0,6,other,2
NYC,2022-07-17,0.0,6,redlight,55
NYC,2022-07-17,1.0,6,redlight,24
NYC,2022-07-17,2.0,6,other,2
NYC,2022-07-17,2.0,6,redlight,16
NYC,2022-07-17,3.0,6,other,2
NYC,2022-07-17,3.0,6,redlight,21
NYC,2022-07-17,4.0,6,other,1
NYC,2022-07-17,4.0,6,redlight,24
NYC,2022-07-17,5.0,6,redlight,15
NYC,2022-07-17,6.0,6,other,12
NYC,2022-07-17,6.0,6,redlight,23
NYC,2022-07-17,7.0,6,other,5
NYC,2022-07-17,7.0,6,redlight,35
NYC,2022-07-17,8.0,6,other,6
NYC,2022-07-17,8.0,6,redlight,37
NYC,2022-07-17,9.0,6,other,9
NYC,2022-07-17,9.0,6,redlight,46
NYC,2022-07-17,10.0,6,other,9
NYC,2022-07-17,10.0,6,redlight,53
NYC,2022-07-17,11.0,6,other,10
NYC,2022-07-17,11.0,6,redlight,57
NYC,2022-07-17,12.0,6,other,10
NYC,2022-07-17,12.0,6,redlight,90
NYC,2022-07-17,13.0,6,other,11
NYC,2022-07-17,13.0,6,redlight,92
NYC,2022-07-17,14.0,6,other,8
NYC,2022-07-17,14.0,6,redlight,114
NYC,2022-07-17,15.0,6,other,8
NYC,2022-07-17,15.0,6,redlight,120
NYC,2022-07-17,16.0,6,other,2
NYC,2022-07-17,16.0,6,redlight,98
NYC,2022-07-17,17.0,6,other,4
NYC,2022-07-17,17.0,6,redlight,105
NYC,2022-07-17,18.0,6,other,2
NYC,2022-07-17,18.0,6,redlight,80
NYC,2022-07-17,19.0,6,other,1
NYC,2022-07-17,19.0,6,redlight,57
NYC,2022-07-17,20.0,6,other,1
NYC,2022-07-17,20.0,6,redlight,63
NYC,2022-07-17,21.0,6,other,1
NYC,2022-07-17,21.0,6,redlight,69
NYC,2022-07-17,22.0,6,other,1
NYC,2022-07-17,22.0,6,redlight,51
NYC,2022-07-17,23.0,6,redlight,44
NYC,2022-07-18,0.0,0,other,2
NYC,2022-07-18,0.0,0,redlight,19
NYC,2022-07-18,1.0,0,other,1
NYC,2022-07-18,1.0,0,redlight,18
NYC,2022-07-18,2.0,0,other,4
NYC,2022-07-18,2.0,0,redlight,14
NYC,2022-07-18,3.0,0,other,1
NYC,2022-07-18,3.0,0,redlight,17
NYC,2022-07-18,4.0,0,other,3
NYC,2022-07-18,4.0,0,redlight,22
NYC,2022-07-18,5.0,0,other,6
NYC,2022-07-18,5.0,0,redlight,19
NYC,2022-07-18,6.0,0,other,15
NYC,2022-07-18,6.0,0,redlight,24
NYC,2022-07-18,7.0,0,other,33
NYC,2022-07-18,7.0,0,redlight,44
NYC,2022-07-18,8.0,0,other,70
NYC,2022-07-18,8.0,0,redlight,36
NYC,2022-07-18,9.0,0,other,64
NYC,2022-07-18,9.0,0,redlight,46
NYC,2022-07-18,10.0,0,other,36
NYC,2022-07-18,10.0,0,redlight,46
NYC,2022-07-18,11.0,0,other,31
NYC,2022-07-18,11.0,0,redlight,48
NYC,2022-07-18,12.0,0,other,26
NYC,2022-07-18,12.0,0,redlight,73
NYC,2022-07-18,13.0,0,other,41
NYC,2022-07-18,13.0,0,redlight,90
NYC,2022-07-18,14.0,0,other,33
NYC,2022-07-18,14.0,0,redlight,79
NYC,2022-07-18,15.0,0,other,12
NYC,2022-07-18,15.0,0,redlight,80
NYC,2022-07-18,16.0,0,other,13
NYC,2022-07-18,16.0,0,redlight,91
NYC,2022-07-18,16.0,0,speed,1
NYC,2022-07-18,17.0,0,other,8
NYC,2022-07-18,17.0,0,redlight,84
NYC,2022-07-18,18.0,0,other,7
NYC,2022-07-18,18.0,0,redlight,57
NYC,2022-07-18,19.0,0,redlight,55
NYC,2022-07-18,20.0,0,other,4
NYC,2022-07-18,20.0,0,redlight,28
NYC,2022-07-18,20.0,0,speed,1
NYC,2022-07-18,21.0,0,other,2
NYC,2022-07-18,21.0,0,redlight,29
NYC,2022-07-18,22.0,0,other,1
NYC,2022-07-18,22.0,0,redlight,21
NYC,2022-07-18,23.0,0,redlight,16
NYC,2022-07-19,0.0,1,other,1
NYC,2022-07-19,0.0,1,redlight,17
NYC,2022-07-19,1.0,1,other,2
NYC,2022-07-19,1.0,1,redlight,16
NYC,2022-07-19,2.0,1,other,4
NYC,2022-07-19,2.0,1,redlight,10
NYC,2022-07-19,3.0,1,other,1
NYC,2022-07-19,3.0,1,redlight,5
NYC,2022-07-19,4.0,1,other,3
NYC,2022-07-19,4.0,1,redlight,12
NYC,2022-07-19,5.0,1,other,11
NYC,2022-07-19,5.0,1,redlight,14
NYC,2022-07-19,6.0,1,other,15
NYC,2022-07-19,6.0,1,redlight,25
NYC,2022-07-19,6.0,1,speed,1
NYC,2022-07-19,7.0,1,other,25
NYC,2022-07-19,7.0,1,redlight,71
NYC,2022-07-19,8.0,1,other,64
NYC,2022-07-19,8.0,1,redlight,77
NYC,2022-07-19,9.0,1,other,63
NYC,2022-07-19,9.0,1,redlight,48
NYC,2022-07-19,9.0,1,speed,1
NYC,2022-07-19,10.0,1,other,37
NYC,2022-07-19,10.0,1,redlight,80
NYC,2022-07-19,11.0,1,other,41
NYC,2022-07-19,11.0,1,redlight,91
NYC,2022-07-19,12.0,1,other,38
NYC,2022-07-19,12.0,1,redlight,105
NYC,2022-07-19,12.0,1,speed,1
NYC,2022-07-19,13.0,1,other,63
NYC,2022-07-19,13.0,1,redlight,107
NYC,2022-07-19,13.0,1,speed,1
NYC,2022-07-19,14.0,1,other,48
NYC,2022-07-19,14.0,1,redlight,119
NYC,2022-07-19,15.0,1,other,32
NYC,2022-07-19,15.0,1,redlight,98
NYC,2022-07-19,15.0,1,speed,2
NYC,2022-07-19,16.0,1,other,36
NYC,2022-07-19,16.0,1,redlight,108
NYC,2022-07-19,17.0,1,other,13
NYC,2022-07-19,17.0,1,redlight,92
NYC,2022-07-19,18.0,1,other,7
NYC,2022-07-19,18.0,1,redlight,99
NYC,2022-07-19,19.0,1,other,2
NYC,2022-07-19,19.0,1,redlight,71
NYC,2022-07-19,20.0,1,other,14
NYC,2022-07-19,20.0,1,redlight,54
NYC,2022-07-19,20.0,1,speed,1
NYC,2022-07-19,21.0,1,other,9
NYC,2022-07-19,21.0,1,redlight,42
NYC,2022-07-19,22.0,1,other,5
NYC,2022-07-19,22.0,1,redlight,32
NYC,2022-07-19,23.0,1,other,8
NYC,2022-07-19,23.0,1,redlight,22
NYC,2022-07-20,0.0,2,other,6
NYC,2022-07-20,0.0,2,redlight,21
NYC,2022-07-20,1.0,2,other,2
NYC,2022-07-20,1.0,2,redlight,12
NYC,2022-07-20,2.0,2,other,10
NYC,2022-07-20,2.0,2,redlight,10
NYC,2022-07-20,3.0,2,other,6
NYC,2022-07-20,3.0,2,redlight,6
NYC,2022-07-20,4.0,2,other,1
NYC,2022-07-20,4.0,2,redlight,15
NYC,2022-07-20,5.0,2,other,8
NYC,2022-07-20,5.0,2,redlight,22
NYC,2022-07-20,6.0,2,other,9
NYC,2022-07-20,6.0,2,redlight,37
NYC,2022-07-20,6.0,2,speed,1
NYC,2022-07-20,7.0,2,other,36
NYC,2022-07-20,7.0,2,redlight,44
NYC,2022-07-20,8.0,2,other,52
NYC,2022-07-20,8.0,2,redlight,77
NYC,2022-07-20,9.0,2,other,45
NYC,2022-07-20,9.0,2,redlight,72
NYC,2022-07-20,10.0,2,other,25
NYC,2022-07-20,10.0,2,redlight,79
NYC,2022-07-20,11.0,2,other,27
NYC,2022-07-20,11.0,2,redlight,97
NYC,2022-07-20,12.0,2,other,27
NYC,2022-07-20,12.0,2,redlight,107
NYC,2022-07-20,13.0,2,other,50
NYC,2022-07-20,13.0,2,redlight,85
NYC,2022-07-20,14.0,2,other,49
NYC,2022-07-20,14.0,2,redlight,119
NYC,2022-07-20,15.0,2,other,35
NYC,2022-07-20,15.0,2,redlight,103
NYC,2022-07-20,16.0,2,other,16
NYC,2022-07-20,16.0,2,redlight,97
NYC,2022-07-20,17.0,2,other,17
NYC,2022-07-20,17.0,2,redlight,120
NYC,2022-07-20,18.0,2,other,9
NYC,2022-07-20,18.0,2,redlight,94
NYC,2022-07-20,19.0,2,other,6
NYC,2022-07-20,19.0,2,redlight,85
NYC,2022-07-20,20.0,2,other,14
NYC,2022-07-20,20.0,2,redlight,47
NYC,2022-07-20,21.0,2,other,17
NYC,2022-07-20,21.0,2,redlight,26
NYC,2022-07-20,22.0,2,other,7
NYC,2022-07-20,22.0,2,redlight,45
NYC,2022-07-20,23.0,2,other,4
NYC,2022-07-20,23.0,2,redlight,20
NYC,2022-07-21,0.0,3,other,4
NYC,2022-07-21,0.0,3,redlight,21
NYC,2022-07-21,1.0,3,other,9
NYC,2022-07-21,1.0,3,redlight,14
NYC,2022-07-21,2.0,3,other,5
NYC,2022-07-21,2.0,3,redlight,12
NYC,2022-07-21,3.0,3,other,3
NYC,2022-07-21,3.0,3,redlight,9
NYC,2022-07-21,4.0,3,other,1
NYC,2022-07-21,4.0,3,redlight,9
NYC,2022-07-21,5.0,3,other,3
NYC,2022-07-21,5.0,3,redlight,14
NYC,2022-07-21,6.0,3,other,11
NYC,2022-07-21,6.0,3,redlight,32
NYC,2022-07-21,6.0,3,speed,1
NYC,2022-07-21,7.0,3,other,23
NYC,2022-07-21,7.0,3,redlight,64
NYC,2022-07-21,7.0,3,speed,1
NYC,2022-07-21,8.0,3,other,44
NYC,2022-07-21,8.0,3,redlight,46
NYC,2022-07-21,9.0,3,other,41
NYC,2022-07-21,9.0,3,redlight,30
NYC,2022-07-21,10.0,3,other,23
NYC,2022-07-21,10.0,3,redlight,46
NYC,2022-07-21,11.0,3,other,44
NYC,2022-07-21,11.0,3,redlight,43
NYC,2022-07-21,12.0,3,other,43
NYC,2022-07-21,12.0,3,redlight,57
NYC,2022-07-21,13.0,3,other,34
NYC,2022-07-21,13.0,3,redlight,59
NYC,2022-07-21,14.0,3,other,32
NYC,2022-07-21,14.0,3,redlight,46
NYC,2022-07-21,15.0,3,other,26
NYC,2022-07-21,15.0,3,redlight,48
NYC,2022-07-21,16.0,3,other,17
NYC,2022-07-21,16.0,3,redlight,68
NYC,2022-07-21,17.0,3,other,23
NYC,2022-07-21,17.0,3,redlight,80
NYC,2022-07-21,17.0,3,speed,1
NYC,2022-07-21,18.0,3,other,8
NYC,2022-07-21,18.0,3,redlight,58
NYC,2022-07-21,19.0,3,other,1
NYC,2022-07-21,19.0,3,redlight,51
NYC,2022-07-21,19.0,3,speed,2
NYC,2022-07-21,20.0,3,other,6
NYC,2022-07-21,20.0,3,redlight,18
NYC,2022-07-21,21.0,3,other,3
NYC,2022-07-21,21.0,3,redlight,20
NYC,2022-07-21,21.0,3,speed,1
NYC,2022-07-21,22.0,3,other,9
NYC,2022-07-21,22.0,3,redlight,29
NYC,2022-07-21,23.0,3,other,5
NYC,2022-07-21,23.0,3,redlight,22
NYC,2022-07-22,0.0,4,other,4
NYC,2022-07-22,0.0,4,redlight,6
NYC,2022-07-22,1.0,4,other,2
NYC,2022-07-22,1.0,4,redlight,14
NYC,2022-07-22,2.0,4,other,4
NYC,2022-07-22,2.0,4,redlight,2
NYC,2022-07-22,3.0,4,other,1
NYC,2022-07-22,3.0,4,redlight,10
NYC,2022-07-22,4.0,4,redlight,10
NYC,2022-07-22,5.0,4,other,12
NYC,2022-07-22,5.0,4,redlight,16
NYC,2022-07-22,6.0,4,other,15
NYC,2022-07-22,6.0,4,redlight,27
NYC,2022-07-22,6.0,4,speed,1
NYC,2022-07-22,7.0,4,other,36
NYC,2022-07-22,7.0,4,redlight,44
NYC,2022-07-22,8.0,4,other,69
NYC,2022-07-22,8.0,4,redlight,57
NYC,2022-07-22,9.0,4,other,51
NYC,2022-07-22,9.0,4,redlight,42
NYC,2022-07-22,9.0,4,speed,1
NYC,2022-07-22,10.0,4,other,32
NYC,2022-07-22,10.0,4,redlight,36
NYC,2022-07-22,11.0,4,other,53
NYC,2022-07-22,11.0,4,redlight,50
NYC,2022-07-22,12.0,4,other,39
NYC,2022-07-22,12.0,4,redlight,83
NYC,2022-07-22,13.0,4,other,33
NYC,2022-07-22,13.0,4,redlight,87
NYC,2022-07-22,14.0,4,other,41
NYC,2022-07-22,14.0,4,redlight,74
NYC,2022-07-22,15.0,4,other,26
